date,quantity_used,material,unit_price,lead_time_days,late_delivery_risk,region,shipping_mode
2016-11-18,26,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.2,1,West Africa,Standard Class
2016-11-18,2,Under Armour Kids' Mercenary Slide,27.98999977,3.0,0,West Asia,Standard Class
2016-11-18,2,Under Armour Men's Compression EV SL Slide,44.99000168,5.0,1,West Asia,Standard Class
2016-11-18,2,Under Armour Women's Ignite Slide,31.98999977,3.0,0,Eastern Europe,Standard Class
2016-11-18,5,Under Armour Women's Micro G Skulpt Running S,54.97000122,5.0,1,South Asia,Standard Class
2016-11-19,5,Bag Boy Beverage Holder,24.98999977,6.0,1,Western Europe,Second Class
2016-11-19,2,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,4.0,0,East Africa,Standard Class
2016-11-19,2,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,6.0,1,South Asia,Standard Class
2016-11-19,4,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,2.0,0,West Asia,Standard Class
2016-11-19,3,Columbia Men's PFG Anchor Tough T-Shirt,30.0,4.0,0,Southern Africa,Standard Class
2016-11-19,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,4.4,1,Eastern Europe,Standard Class
2016-11-19,16,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.6,1,Eastern Europe,Second Class
2016-11-19,4,Hirzl Men's Hybrid Golf Glove,14.98999977,2.0,0,Southern Africa,Standard Class
2016-11-19,1,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,4.0,0,West Asia,Standard Class
2016-11-19,19,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.2,1,Canada,Standard Class
2016-11-19,6,Nike Men's Comfort 2 Slide,44.99000168,4.5,1,West Asia,Standard Class
2016-11-19,56,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.5,1,North Africa,Standard Class
2016-11-19,31,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.5,1,Eastern Europe,Standard Class
2016-11-19,8,Nike Women's Tempo Shorts,30.0,4.5,1,Eastern Europe,Standard Class
2016-11-19,39,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,Eastern Europe,Standard Class
2016-11-19,19,Pelican Sunstream 100 Kayak,199.9900055,4.5,1,Eastern Europe,Standard Class
2016-11-19,75,Perfect Fitness Perfect Rip Deck,59.99000168,4.0,1,Eastern Europe,Standard Class
2016-11-19,2,Team Golf Texas Longhorns Putter Grip,24.98999977,3.0,0,North Africa,Standard Class
2016-11-19,1,Titleist Pro V1x Golf Balls,47.99000168,5.0,1,South Asia,Second Class
2016-11-19,3,Titleist Pro V1x High Numbers Golf Balls,47.99000168,5.0,1,Western Europe,Second Class
2016-11-19,3,Top Flite Women's 2014 XL Hybrid,19.98999977,3.0,0,North Africa,Standard Class
2016-11-19,30,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.9,1,Eastern Europe,Standard Class
2016-11-19,5,Under Armour Men's Tech II T-Shirt,24.98999977,2.0,1,West Africa,First Class
2016-11-19,5,Under Armour Women's Micro G Skulpt Running S,54.97000122,3.0,0,Eastern Europe,Standard Class
2016-11-19,4,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,2.0,1,West Africa,First Class
2016-11-20,6,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,4.5,1,East Africa,Standard Class
2016-11-20,1,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,5.0,1,West Africa,Second Class
2016-11-20,12,Columbia Men's PFG Anchor Tough T-Shirt,30.0,2.8,1,Central Asia,Second Class
2016-11-20,15,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.1,1,North Africa,First Class
2016-11-20,18,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.3,1,Eastern Europe,Second Class
2016-11-20,4,Glove It Imperial Golf Towel,15.98999977,4.0,1,Canada,Second Class
2016-11-20,1,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,2.0,0,Southern Africa,Standard Class
2016-11-20,4,Hirzl Men's Hybrid Golf Glove,14.98999977,2.0,1,West Africa,First Class
2016-11-20,22,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.4,1,Central Asia,Second Class
2016-11-20,1,Nike Men's Comfort 2 Slide,44.99000168,4.0,0,West Africa,Standard Class
2016-11-20,64,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.8,1,Central Africa,Second Class
2016-11-20,27,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.0,1,Southern Africa,Second Class
2016-11-20,4,Nike Women's Legend V-Neck T-Shirt,25.0,2.0,1,North Africa,First Class
2016-11-20,1,Nike Women's Tempo Shorts,30.0,2.0,1,Central Africa,First Class
2016-11-20,61,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,Southern Africa,Standard Class
2016-11-20,12,Pelican Sunstream 100 Kayak,199.99000549999997,2.8,1,North Africa,Standard Class
2016-11-20,89,Perfect Fitness Perfect Rip Deck,59.99000168,2.6,1,North Africa,First Class
2016-11-20,5,TYR Boys' Team Digi Jammer,39.99000168,5.0,1,Central Africa,Second Class
2016-11-20,3,Team Golf Texas Longhorns Putter Grip,24.98999977,5.0,1,South Asia,Standard Class
2016-11-20,6,Titleist Pro V1x High Numbers Personalized Go,51.99000168,4.0,1,East Africa,Standard Class
2016-11-20,22,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.2,1,East Africa,Standard Class
2016-11-20,8,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,3.5,0,West Africa,Standard Class
2016-11-20,8,Under Armour Men's Tech II T-Shirt,24.98999977,6.0,1,West Asia,Standard Class
2016-11-20,1,Under Armour Women's Ignite PIP VI Slide,31.98999977,6.0,1,East Africa,Standard Class
2016-11-20,9,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,2.5,0,West Africa,Standard Class
2016-11-21,4,Bag Boy Beverage Holder,24.98999977,5.0,1,South Asia,Standard Class
2016-11-21,1,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,5.0,1,West Asia,Standard Class
2016-11-21,4,Clicgear 8.0 Shoe Brush,9.989999771,4.5,1,West Asia,Standard Class
2016-11-21,3,Clicgear Rovic Cooler Bag,39.99000168,3.5,1,Eastern Europe,First Class
2016-11-21,7,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.9,1,West Asia,Standard Class
2016-11-21,9,ENO Atlas Hammock Straps,29.98999977,2.0,1,Eastern Europe,Second Class
2016-11-21,23,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.6,1,West Asia,Second Class
2016-11-21,5,Glove It Imperial Golf Towel,15.98999977,4.0,0,West Asia,Standard Class
2016-11-21,6,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.0,1,South Asia,Standard Class
2016-11-21,4,Hirzl Women's Hybrid Golf Glove,14.98999977,2.0,1,West Asia,First Class
2016-11-21,5,Nike Dri-FIT Crew Sock 6 Pack,22.0,6.0,1,Central Africa,Standard Class
2016-11-21,10,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.6,1,Southern Africa,Standard Class
2016-11-21,52,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.4,1,Eastern Europe,Second Class
2016-11-21,22,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.6,1,South Asia,Standard Class
2016-11-21,49,O'Brien Men's Neoprene Life Vest,49.97999954,3.1,1,West Asia,Standard Class
2016-11-21,22,Pelican Sunstream 100 Kayak,199.9900055,3.1,1,West Asia,Second Class
2016-11-21,81,Perfect Fitness Perfect Rip Deck,59.99000168,3.2,1,West Africa,First Class
2016-11-21,3,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,2.0,0,West Asia,Standard Class
2016-11-21,3,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2.0,1,West Asia,First Class
2016-11-21,4,Titleist Pro V1x Golf Balls,47.99000168,4.5,1,West Asia,Second Class
2016-11-21,5,Titleist Pro V1x High Numbers Golf Balls,47.99000168,2.0,0,West Asia,Standard Class
2016-11-21,25,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.6,1,West Africa,Standard Class
2016-11-21,4,Under Armour Women's Micro G Skulpt Running S,54.97000122,4.0,1,Canada,Second Class
2016-11-21,4,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,2.0,1,Eastern Europe,First Class
2016-11-22,5,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,3.0,0,Southern Africa,Standard Class
2016-11-22,2,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0.0,0,West Africa,Same Day
2016-11-22,5,Clicgear 8.0 Shoe Brush,9.989999771,3.0,0,West Asia,Standard Class
2016-11-22,1,Columbia Men's PFG Anchor Tough T-Shirt,30.0,2.0,0,Southern Africa,Standard Class
2016-11-22,17,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.5,1,West Africa,Standard Class
2016-11-22,12,Field & Stream Sportsman 16 Gun Fire Safe,399.98001099999993,3.6,1,West Africa,Second Class
2016-11-22,5,Glove It Women's Mod Oval Golf Glove,19.98999977,3.0,0,West Asia,Standard Class
2016-11-22,14,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.8,1,South Asia,Standard Class
2016-11-22,5,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0.0,0,West Africa,Same Day
2016-11-22,81,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.1,1,Eastern Europe,Standard Class
2016-11-22,68,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.4,1,Southern Africa,Standard Class
2016-11-22,56,O'Brien Men's Neoprene Life Vest,49.97999954,2.8,1,Canada,Standard Class
2016-11-22,10,Pelican Sunstream 100 Kayak,199.9900055,3.4,1,Eastern Europe,Second Class
2016-11-22,68,Perfect Fitness Perfect Rip Deck,59.99000168,4.0,1,Eastern Europe,Standard Class
2016-11-22,3,TYR Boys' Team Digi Jammer,39.99000168,5.0,1,West Asia,Standard Class
2016-11-22,4,Team Golf San Francisco Giants Putter Grip,24.98999977,2.0,1,Southern Africa,First Class
2016-11-22,5,Team Golf St. Louis Cardinals Putter Grip,24.98999977,5.0,1,South Asia,Standard Class
2016-11-22,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,2.0,1,West Africa,First Class
2016-11-22,2,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,0.0,0,East Africa,Same Day
2016-11-22,1,Titleist Pro V1x Golf Balls,47.99000168,2.0,1,West Asia,First Class
2016-11-22,24,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.1,1,Southern Africa,Standard Class
2016-11-22,3,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,2.0,0,Southern Africa,Standard Class
2016-11-22,10,adidas Youth Germany Black/Red Away Match Soc,70.0,2.0,1,Southern Africa,First Class
2016-11-23,3,Bag Boy Beverage Holder,24.98999977,6.0,1,Eastern Europe,Standard Class
2016-11-23,2,Clicgear 8.0 Shoe Brush,9.989999771,4.0,0,West Asia,Standard Class
2016-11-23,4,Columbia Men's PFG Anchor Tough T-Shirt,30.0,4.0,1,Canada,Second Class
2016-11-23,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.2,1,Eastern Europe,First Class
2016-11-23,13,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4.3,1,West Africa,Second Class
2016-11-23,10,Hirzl Men's Hybrid Golf Glove,14.98999977,2.0,0,Central Africa,Standard Class
2016-11-23,11,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.5,1,Canada,Standard Class
2016-11-23,46,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,Central Africa,Standard Class
2016-11-23,30,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.2,1,West Asia,Standard Class
2016-11-23,49,O'Brien Men's Neoprene Life Vest,49.97999954,3.9,1,Eastern Europe,First Class
2016-11-23,17,Pelican Sunstream 100 Kayak,199.9900055,3.8,1,West Africa,Second Class
2016-11-23,74,Perfect Fitness Perfect Rip Deck,59.99000168,3.9,1,Southern Europe,Standard Class
2016-11-23,1,Team Golf New England Patriots Putter Grip,24.98999977,2.0,1,Central Africa,First Class
2016-11-23,2,Team Golf St. Louis Cardinals Putter Grip,24.98999977,4.0,0,West Asia,Standard Class
2016-11-23,5,Team Golf Texas Longhorns Putter Grip,24.98999977,2.0,1,Eastern Europe,Standard Class
2016-11-23,4,Titleist Pro V1x High Numbers Golf Balls,47.99000168,5.0,1,North Africa,Standard Class
2016-11-23,28,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.6,1,North Africa,Standard Class
2016-11-23,2,Under Armour Men's Tech II T-Shirt,24.98999977,2.0,1,West Asia,First Class
2016-11-23,5,Under Armour Women's Micro G Skulpt Running S,54.97000122,3.0,0,Eastern Europe,Standard Class
2016-11-23,1,adidas Youth Germany Black/Red Away Match Soc,70.0,6.0,1,Eastern Europe,Standard Class
2016-11-24,13,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.7,1,North Africa,Standard Class
2016-11-24,5,ENO Atlas Hammock Straps,29.98999977,5.0,1,Eastern Europe,Standard Class
2016-11-24,18,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.9,1,North Africa,Second Class
2016-11-24,2,Hirzl Men's Hybrid Golf Glove,14.98999977,3.0,0,North Africa,Standard Class
2016-11-24,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.8,1,North Africa,First Class
2016-11-24,1,Nike Men's Comfort 2 Slide,44.99000168,3.0,0,Eastern Europe,Standard Class
2016-11-24,43,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.1,1,West Asia,Standard Class
2016-11-24,30,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.1,1,Eastern Europe,Standard Class
2016-11-24,7,Nike Women's Tempo Shorts,30.0,4.5,1,Central Asia,Standard Class
2016-11-24,36,O'Brien Men's Neoprene Life Vest,49.97999954,3.7,1,North Africa,Standard Class
2016-11-24,14,Pelican Sunstream 100 Kayak,199.9900055,4.2,1,West Asia,Standard Class
2016-11-24,53,Perfect Fitness Perfect Rip Deck,59.99000168,4.2,1,East Africa,Standard Class
2016-11-24,4,Team Golf St. Louis Cardinals Putter Grip,24.98999977,2.0,1,North Africa,First Class
2016-11-24,5,Team Golf Tennessee Volunteers Putter Grip,24.98999977,2.0,0,North Africa,Second Class
2016-11-24,25,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.3,1,Eastern Europe,Standard Class
2016-11-24,5,Under Armour Kids' Mercenary Slide,27.98999977,2.0,0,North Africa,Standard Class
2016-11-24,2,Under Armour Men's Tech II T-Shirt,24.98999977,6.0,1,Eastern Europe,Standard Class
2016-11-24,2,adidas Men's Germany Black Crest Away Tee,25.0,2.0,0,West Asia,Standard Class
2016-11-25,5,Columbia Men's PFG Anchor Tough T-Shirt,30.0,3.0,0,Central Africa,Standard Class
2016-11-25,15,Diamondback Women's Serene Classic Comfort Bi,299.980011,4.2,1,West Asia,Standard Class
2016-11-25,1,ENO Atlas Hammock Straps,29.98999977,3.0,0,West Asia,Standard Class
2016-11-25,18,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.8,1,Southern Africa,Standard Class
2016-11-25,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.0,0,West Asia,Standard Class
2016-11-25,5,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,5.0,1,North Africa,Second Class
2016-11-25,27,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.4,1,West Asia,Standard Class
2016-11-25,74,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.2,1,Western Europe,Standard Class
2016-11-25,21,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.4,1,Central Africa,Standard Class
2016-11-25,70,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,Eastern Europe,Standard Class
2016-11-25,10,Pelican Sunstream 100 Kayak,199.9900055,4.0,1,Eastern Europe,Standard Class
2016-11-25,83,Perfect Fitness Perfect Rip Deck,59.990001680000006,4.0,1,West Asia,Standard Class
2016-11-25,1,Team Golf New England Patriots Putter Grip,24.98999977,6.0,1,East Africa,Second Class
2016-11-25,4,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,6.0,1,West Asia,Standard Class
2016-11-25,2,Team Golf San Francisco Giants Putter Grip,24.98999977,6.0,1,West Africa,Standard Class
2016-11-25,7,Team Golf St. Louis Cardinals Putter Grip,24.98999977,1.5,1,North Africa,Same Day
2016-11-25,5,Titleist Pro V1x High Numbers Personalized Go,51.99000168,6.0,1,North Africa,Standard Class
2016-11-25,5,Top Flite Women's 2014 XL Hybrid,19.98999977,4.0,1,West Asia,Standard Class
2016-11-25,21,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.0,1,West Asia,Standard Class
2016-11-25,2,Under Armour Women's Ignite PIP VI Slide,31.98999977,4.0,0,West Asia,Standard Class
2016-11-25,7,Under Armour Women's Ignite Slide,31.98999977,4.5,1,West Asia,Standard Class
2016-11-25,5,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,3.0,1,West Africa,Second Class
2016-11-25,1,adidas Youth Germany Black/Red Away Match Soc,70.0,5.0,1,Western Europe,Standard Class
2016-11-26,4,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,4.0,1,West Asia,Second Class
2016-11-26,12,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.8,1,South Asia,Standard Class
2016-11-26,15,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4.3,1,East Africa,Standard Class
2016-11-26,27,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.3,1,West Asia,First Class
2016-11-26,4,Nike Men's Comfort 2 Slide,44.99000168,3.0,0,West Africa,Standard Class
2016-11-26,70,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.9,1,East Africa,Standard Class
2016-11-26,38,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.8,1,South Asia,Standard Class
2016-11-26,5,Nike Women's Legend V-Neck T-Shirt,25.0,1.0,1,West Asia,Same Day
2016-11-26,52,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,East Africa,First Class
2016-11-26,22,Pelican Sunstream 100 Kayak,199.9900055,2.8,1,East Africa,Standard Class
2016-11-26,62,Perfect Fitness Perfect Rip Deck,59.99000168,4.6,1,Northern Europe,Second Class
2016-11-26,3,Team Golf St. Louis Cardinals Putter Grip,24.98999977,5.0,1,South Asia,Standard Class
2016-11-26,4,Titleist Pro V1x High Numbers Golf Balls,47.99000168,2.0,1,West Africa,First Class
2016-11-26,22,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.2,1,South Asia,Standard Class
2016-11-26,4,Under Armour Men's Compression EV SL Slide,44.99000168,4.0,1,West Asia,Second Class
2016-11-26,3,Under Armour Women's Micro G Skulpt Running S,54.97000122,0.0,0,West Africa,Same Day
2016-11-27,3,Clicgear 8.0 Shoe Brush,9.989999771,4.0,1,North Africa,Second Class
2016-11-27,8,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.8,1,West Africa,First Class
2016-11-27,4,ENO Atlas Hammock Straps,29.98999977,2.0,0,West Asia,Second Class
2016-11-27,19,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.3,1,West Africa,Standard Class
2016-11-27,3,Glove It Women's Imperial Golf Glove,19.98999977,2.0,1,West Asia,First Class
2016-11-27,19,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.7,1,West Africa,First Class
2016-11-27,57,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.3,1,West Africa,First Class
2016-11-27,63,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.8,1,Canada,Standard Class
2016-11-27,2,Nike Women's Legend V-Neck T-Shirt,25.0,5.0,1,East Africa,Standard Class
2016-11-27,77,O'Brien Men's Neoprene Life Vest,49.97999954,3.5,1,West Africa,Standard Class
2016-11-27,16,Pelican Sunstream 100 Kayak,199.9900055,3.2,1,West Africa,Standard Class
2016-11-27,51,Perfect Fitness Perfect Rip Deck,59.990001680000006,3.1,1,West Africa,Standard Class
2016-11-27,2,TYR Boys' Team Digi Jammer,39.99000168,6.0,1,West Africa,Second Class
2016-11-27,5,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,4.0,0,West Asia,Standard Class
2016-11-27,6,Titleist Pro V1x High Numbers Personalized Go,51.99000168,3.0,0,West Asia,Standard Class
2016-11-27,3,Top Flite Women's 2014 XL Hybrid,19.98999977,5.0,1,East Africa,Standard Class
2016-11-27,33,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.3,1,Canada,Standard Class
2016-11-27,2,Under Armour Women's Micro G Skulpt Running S,54.97000122,3.0,0,Eastern Europe,Standard Class
2016-11-28,3,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,4.5,1,Western Europe,Standard Class
2016-11-28,5,Clicgear Rovic Cooler Bag,39.99000168,2.0,0,Canada,Standard Class
2016-11-28,13,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.5,1,Eastern Europe,Second Class
2016-11-28,2,ENO Atlas Hammock Straps,29.98999977,6.0,1,West Africa,Standard Class
2016-11-28,23,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.0,1,East Africa,Standard Class
2016-11-28,1,Glove It Women's Imperial Golf Glove,19.98999977,4.0,1,Eastern Europe,Second Class
2016-11-28,4,Glove It Women's Mod Oval Golf Glove,19.98999977,2.0,0,Canada,Standard Class
2016-11-28,2,Hirzl Women's Hybrid Golf Glove,14.98999977,4.0,1,North Africa,Second Class
2016-11-28,16,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.4,1,Eastern Europe,Second Class
2016-11-28,56,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.5,1,Eastern Asia,Second Class
2016-11-28,17,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.3,1,North Africa,Second Class
2016-11-28,2,Nike Women's Legend V-Neck T-Shirt,25.0,1.0,1,East Africa,Same Day
2016-11-28,26,O'Brien Men's Neoprene Life Vest,49.97999954,3.0,1,Eastern Europe,Standard Class
2016-11-28,13,Pelican Sunstream 100 Kayak,199.9900055,2.8,1,West Asia,First Class
2016-11-28,92,Perfect Fitness Perfect Rip Deck,59.990001680000006,3.3,1,Eastern Asia,Second Class
2016-11-28,5,Team Golf New England Patriots Putter Grip,24.98999977,6.0,1,Eastern Europe,Second Class
2016-11-28,3,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,2.0,1,North Africa,First Class
2016-11-28,5,Team Golf St. Louis Cardinals Putter Grip,24.98999977,5.0,1,East Africa,Standard Class
2016-11-28,2,Titleist Pro V1x High Numbers Golf Balls,47.99000168,2.0,1,Eastern Asia,First Class
2016-11-28,31,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.1,1,North Africa,Standard Class
2016-11-29,1,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,5.0,1,Eastern Europe,Second Class
2016-11-29,5,Columbia Men's PFG Anchor Tough T-Shirt,30.0,3.0,0,West Africa,Standard Class
2016-11-29,19,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.3,1,Central Africa,First Class
2016-11-29,11,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.5,1,Central Africa,First Class
2016-11-29,14,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.6,1,West Asia,First Class
2016-11-29,80,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.0,1,West Asia,Standard Class
2016-11-29,60,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.1,1,West Asia,Standard Class
2016-11-29,62,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,Central Africa,First Class
2016-11-29,19,Pelican Sunstream 100 Kayak,199.9900055,3.1,1,Central Africa,Standard Class
2016-11-29,75,Perfect Fitness Perfect Rip Deck,59.99000168,3.4,1,West Asia,Standard Class
2016-11-29,1,Team Golf San Francisco Giants Putter Grip,24.98999977,4.0,1,South Asia,Second Class
2016-11-29,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,5.0,1,West Asia,Second Class
2016-11-29,34,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.5,1,Central Africa,First Class
2016-11-29,4,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,5.0,1,Central Africa,Standard Class
2016-11-29,6,adidas Men's Germany Black Crest Away Tee,25.0,4.0,1,West Asia,Standard Class
2016-11-29,5,adidas Youth Germany Black/Red Away Match Soc,70.0,3.0,0,Southern Africa,Standard Class
2016-11-30,1,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,5.0,1,Eastern Europe,Standard Class
2016-11-30,6,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,5.5,1,South Asia,Standard Class
2016-11-30,2,Clicgear 8.0 Shoe Brush,9.989999771,2.0,1,North Africa,First Class
2016-11-30,11,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.8,1,West Africa,Standard Class
2016-11-30,1,ENO Atlas Hammock Straps,29.98999977,4.0,0,Central Africa,Standard Class
2016-11-30,17,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.4,1,West Asia,Second Class
2016-11-30,4,Glove It Women's Imperial Golf Glove,19.98999977,2.0,0,South Asia,Standard Class
2016-11-30,3,Nike Dri-FIT Crew Sock 6 Pack,22.0,3.0,0,Central Africa,Standard Class
2016-11-30,21,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.7,1,East Africa,Standard Class
2016-11-30,57,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,Central Africa,Standard Class
2016-11-30,23,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.0,1,Eastern Europe,Standard Class
2016-11-30,41,O'Brien Men's Neoprene Life Vest,49.97999954,2.9,1,East Africa,Same Day
2016-11-30,13,Pelican Sunstream 100 Kayak,199.9900055,3.4,1,Central Africa,Standard Class
2016-11-30,91,Perfect Fitness Perfect Rip Deck,59.99000168,3.5,1,West Asia,Standard Class
2016-11-30,2,Team Golf Texas Longhorns Putter Grip,24.98999977,4.0,0,West Africa,Standard Class
2016-11-30,8,Titleist Pro V1x High Numbers Golf Balls,47.99000168,5.0,1,West Africa,Standard Class
2016-11-30,36,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.3,1,North Africa,Standard Class
2016-11-30,5,Under Armour Men's Tech II T-Shirt,24.98999977,5.0,1,Central Africa,Standard Class
2016-11-30,3,Under Armour Women's Micro G Skulpt Running S,54.97000122,3.5,1,Central Africa,Standard Class
2016-11-30,5,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,5.0,1,East Africa,Second Class
2016-12-01,10,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.9,1,West Asia,Second Class
2016-12-01,14,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.9,1,East Africa,Standard Class
2016-12-01,5,Glove It Urban Brick Golf Towel,15.98999977,5.0,1,West Asia,Second Class
2016-12-01,24,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.1,1,West Africa,Standard Class
2016-12-01,41,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.5,1,East Africa,Standard Class
2016-12-01,68,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.6,1,West Asia,Standard Class
2016-12-01,48,O'Brien Men's Neoprene Life Vest,49.97999954,4.1,1,Eastern Europe,Standard Class
2016-12-01,11,Pelican Sunstream 100 Kayak,199.9900055,3.3,1,East Africa,Second Class
2016-12-01,66,Perfect Fitness Perfect Rip Deck,59.99000168,3.9,1,North Africa,Standard Class
2016-12-01,3,Team Golf Texas Longhorns Putter Grip,24.98999977,6.0,1,Central Asia,Standard Class
2016-12-01,2,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,3.0,0,Eastern Europe,Standard Class
